record_id,category,label,decision,reason,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
v3_request_407144,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,8300,8300,11100,8268,5800,9100,ok,ok,1.8675,True,31
v3_request_407185,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,standard,soft,4200,3600,4700,2501,2500,4400,ok,ok,1.0486,True,28
v3_request_408191,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,limited,hard,7300,7300,9200,5980,5300,7300,ok,ok,1.2099,True,25
v3_request_407171,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,18400,18400,24700,16705,12900,20200,ok,ok,1.5209,True,39
v3_request_407192,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,standard,soft,5500,5500,7200,4994,3300,5800,ok,ok,1.0871,True,28
v3_request_407187,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,comfortable,soft,5900,5200,6500,4161,4100,6500,ok,ok,1.4673,True,35
v3_request_408190,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,comfortable,soft,12300,12300,16900,9176,8600,13500,ok,ok,1.8111,True,32
v3_request_408193,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,三亚,standard,none,8500,7500,9400,7918,0,0,ok,no_budget_policy,1.0219,True,23
v3_request_407199,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,limited,soft,2500,1900,2500,2391,1800,2600,ok,ok,1.6412,True,31
v3_request_407197,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,limited,soft,1700,1700,2100,1678,1200,1800,ok,ok,1.5941,True,23
v3_request_407201,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,hard,9100,6800,9100,9084,5500,9100,ok,ok,1.1251,True,23
v3_request_408195,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,premium,hard,6000,4100,6000,5344,4500,6000,ok,ok,1.3193,True,39
v3_request_407194,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,5800,5100,6600,5132,3500,6100,ok,ok,1.0928,True,29
v3_request_407169,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,4900,4900,6300,4086,3400,5400,ok,ok,1.5959,True,31
v3_request_407203,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,西安,standard,none,6900,5200,6900,3112,0,0,ok,no_budget_policy,0.6406,False,21
v3_request_407205,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,厦门,standard,none,3700,3700,4800,2748,0,0,ok,no_budget_policy,0.8646,False,30
v3_request_408204,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,杭州,limited,none,3000,2700,3400,2562,0,0,ok,no_budget_policy,1.3447,True,27
v3_request_408206,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,大理,comfortable,none,9800,9800,13000,4852,0,0,ok,no_budget_policy,0.9878,False,33
v3_request_407184,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,luxury,soft,3200,3200,4200,2411,2400,3800,ok,ok,1.0706,True,36
v3_request_407208,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,hard,12800,11600,13900,9735,9200,12800,ok,ok,1.4512,True,32
v3_request_407213,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,limited,hard,4100,3600,4500,3140,3000,4100,ok,ok,1.2534,True,34
v3_request_407186,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,limited,soft,7500,6100,7500,6115,5400,7900,ok,ok,1.0996,True,32
v3_request_407212,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,8300,8300,10300,8198,5000,8700,ok,ok,1.3324,True,24
v3_request_407210,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,limited,hard,3400,2600,3400,2458,2400,3400,ok,ok,1.42,True,28
v3_request_407207,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,黄山,standard,none,1400,1200,1600,1003,0,0,ok,no_budget_policy,0.7979,False,27
v3_request_407209,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,standard,soft,5400,4700,6000,4678,3200,5700,ok,ok,1.1089,True,23
v3_request_408211,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,limited,soft,5000,4000,5000,4818,3600,5200,ok,ok,1.6012,True,26
v3_request_407216,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,limited,soft,1800,1500,1800,1327,1300,1900,ok,ok,1.3311,True,30
v3_request_408217,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,呼和浩特,comfortable,none,12900,12900,17200,6115,0,0,ok,no_budget_policy,1.6147,True,37
v3_request_407221,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,comfortable,soft,14300,10900,14300,10192,10000,15700,ok,ok,1.0762,True,37
v3_request_409232,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,comfortable,soft,9900,9900,13100,7750,6900,10900,ok,ok,1.1293,True,40
v3_request_409214,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,comfortable,soft,15600,11500,15600,13047,10900,17200,ok,ok,1.2078,True,29
v3_request_407231,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,soft,3800,2900,3800,2964,2700,4000,ok,ok,1.3,True,34
v3_request_407230,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,standard,soft,10100,10100,13500,7575,6100,10600,ok,ok,1.3777,True,34
v3_request_407228,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,limited,soft,6500,6500,8200,6204,4700,6800,ok,ok,1.3305,True,30
v3_request_407222,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,11900,11900,15600,7704,7100,12500,ok,ok,1.0662,True,35
v3_request_407233,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,5700,5700,7100,5316,4100,6000,ok,ok,3.1379,True,32
v3_request_407223,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,贵阳,limited,hard,2300,2100,2600,2020,1700,2300,ok,ok,1.0957,True,29
v3_request_407236,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,广州,limited,none,1700,1500,2000,1594,0,0,ok,no_budget_policy,2.1082,True,25
v3_request_409229,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,三亚,standard,none,7800,7800,10000,7800,0,0,ok,no_budget_policy,1.3894,True,23
v3_request_409227,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,7500,5600,7500,5626,5200,8200,ok,ok,1.0357,True,37
v3_request_407237,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大理,limited,hard,3800,2900,3800,2864,2700,3800,ok,ok,1.0179,True,32
v3_request_407238,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,standard,hard,1900,1900,2300,1900,1100,1900,ok,ok,1.11,True,24
v3_request_407235,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,5500,4800,6200,5446,3800,6100,ok,ok,1.4744,True,37
v3_request_407241,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,9500,8000,10900,7404,6600,10400,ok,ok,1.5801,True,36
v3_request_407245,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,厦门,limited,none,5500,4500,5500,3524,0,0,ok,no_budget_policy,0.8618,False,22
v3_request_408243,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,12000,9900,14100,8552,8400,13200,ok,ok,1.0835,True,39
v3_request_407219,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,5900,5200,6700,5878,3500,6200,ok,ok,1.0742,True,23
v3_request_407246,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,6700,5000,6700,4448,4000,7000,ok,ok,1.039,True,30
v3_request_407224,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,7100,6100,8000,5942,5000,7800,ok,ok,1.0321,True,36
v3_request_407252,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,limited,soft,2900,2400,2900,2181,2100,3000,ok,ok,1.5362,True,38
v3_request_408249,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,成都,standard,none,11600,11600,14900,11596,0,0,ok,no_budget_policy,1.5755,True,31
v3_request_409258,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,soft,2700,2300,3000,2008,1900,2800,ok,ok,1.447,True,27
v3_request_408256,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,黄山,standard,none,4200,4200,5500,3524,0,0,ok,no_budget_policy,0.9305,False,24
v3_request_409257,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,comfortable,soft,2600,2300,2900,1800,1800,2900,ok,ok,1.1546,True,32
v3_request_407255,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,厦门,premium,none,21100,14800,21100,5546,0,0,ok,no_budget_policy,0.7373,False,37
v3_request_407259,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,3500,3500,4800,2356,2100,3700,ok,ok,1.016,True,29
v3_request_407254,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,comfortable,soft,22700,22700,29800,21710,15900,25000,ok,ok,1.5888,True,30
v3_request_407244,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,comfortable,soft,6000,5000,6900,4932,4200,6600,ok,ok,1.3367,True,30
v3_request_408251,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,15100,15100,20100,15096,10600,16600,ok,ok,1.583,True,37
v3_request_408264,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,6900,5800,8100,5404,4800,7600,ok,ok,1.6736,True,28
v3_request_407247,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,5800,4400,5800,4562,4100,6400,ok,ok,1.1293,True,34
v3_request_409268,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,青岛,limited,hard,7900,6300,7900,5605,5700,7900,ok,below,1.0792,True,32
v3_request_407265,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,premium,soft,5100,4300,5800,4202,3800,5700,ok,ok,1.2486,True,40
v3_request_407266,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,4300,4300,5400,4068,3100,4500,ok,ok,2.9567,True,26
v3_request_408269,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,黄山,limited,soft,3500,3500,4300,3420,2500,3700,ok,ok,1.5931,True,29
v3_request_408273,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,呼和浩特,comfortable,soft,4000,4000,5100,2974,2800,4400,ok,ok,1.0947,True,32
v3_request_408275,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,7500,7500,9900,7816,4500,7900,ok,ok,1.7389,True,28
v3_request_408262,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,standard,soft,5600,4800,6500,3476,3400,5900,ok,ok,1.0268,True,25
v3_request_407274,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,张家界,limited,soft,9500,9500,11400,8425,6800,10000,ok,ok,1.18,True,23
v3_request_407277,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,limited,hard,3500,3000,3900,3080,2500,3500,ok,ok,1.4537,True,30
v3_request_407276,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,济南,standard,soft,8300,8300,10300,8279,5000,8700,ok,ok,1.3846,True,30
v3_request_407267,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,limited,soft,3900,3900,4900,3430,2800,4100,ok,ok,1.3605,True,24
v3_request_408281,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,6200,6200,7600,6184,4500,6500,ok,ok,2.9271,True,32
v3_request_407270,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,3200,3200,4500,2290,2200,3500,ok,ok,1.7112,True,31
v3_request_407283,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,贵阳,limited,soft,2400,2400,3100,1844,1700,2500,ok,ok,1.1417,True,31
v3_request_407284,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,standard,soft,2200,2200,3000,1732,1300,2300,ok,ok,1.2309,True,23
v3_request_407289,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,limited,hard,2100,1600,2100,1510,1500,2100,ok,ok,1.5314,True,30
v3_request_407279,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,hard,3000,2700,3300,2690,2200,3000,ok,ok,1.0427,True,27
v3_request_407286,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,comfortable,soft,5100,5100,6200,4736,3600,5600,ok,ok,1.5255,True,27
v3_request_407280,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,重庆,standard,none,9200,7100,9200,4746,0,0,ok,no_budget_policy,0.6724,False,23
v3_request_408290,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,standard,soft,4600,4600,6300,2848,2800,4800,ok,ok,1.1748,True,25
v3_request_407292,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,premium,soft,12900,9500,12900,12191,9700,14400,ok,ok,1.1493,True,40
v3_request_408285,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,limited,soft,7800,6900,8800,7230,5600,8200,ok,ok,1.2746,True,33
v3_request_408288,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,重庆,limited,soft,3700,3700,4700,2862,2700,3900,ok,ok,1.2584,True,24
v3_request_407295,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,5300,4100,5300,3242,3200,5600,ok,ok,1.0242,True,30
v3_request_407294,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,limited,soft,3800,3100,3800,3796,2700,4000,ok,ok,1.5863,True,40
v3_request_407296,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,9500,9500,12900,9412,6600,10400,ok,ok,1.8419,True,40
v3_request_408293,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,5000,4300,5600,3458,3000,5200,ok,ok,1.868,True,24
v3_request_407291,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,comfortable,soft,9000,7600,10400,7476,6300,9900,ok,ok,1.0569,True,31
v3_request_407299,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,limited,soft,2900,2900,3400,2500,2100,3000,ok,ok,1.4128,True,26
v3_request_408306,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,premium,soft,14200,14200,20500,10744,10600,15900,ok,ok,1.1415,True,35
v3_request_407304,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,comfortable,soft,4100,3700,4600,2981,2900,4500,ok,ok,1.4146,True,40
v3_request_407309,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,hard,2000,1800,2200,1514,1400,2000,ok,ok,1.474,True,26
v3_request_407307,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,comfortable,soft,11800,9900,13700,11148,8300,13000,ok,ok,1.431,True,31
v3_request_407308,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,standard,soft,8500,8500,10800,8083,5100,8900,ok,ok,1.0353,True,24
v3_request_409310,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,北京,comfortable,none,7600,5500,7600,6750,0,0,ok,no_budget_policy,1.5732,True,33
v3_request_407314,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,premium,soft,6300,5100,7400,5954,4700,7100,ok,ok,1.8321,True,35
v3_request_407313,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,珠海,standard,none,5000,4300,5700,3396,0,0,ok,no_budget_policy,1.1928,True,28
v3_request_408315,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,limited,soft,5000,4000,5000,4559,3600,5200,ok,ok,1.2348,True,24
v3_request_407302,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,soft,5400,5400,6500,4107,3900,5700,ok,ok,2.1465,True,33
v3_request_407316,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,hard,3900,3900,4700,3854,2800,3900,ok,ok,1.2482,True,26
v3_request_407318,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,hard,11500,10300,12600,9632,8300,11500,ok,ok,2.1685,True,26
v3_request_407323,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,2400,2400,3200,1634,1400,2500,ok,ok,2.4033,True,24
v3_request_408327,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,limited,hard,5000,3900,5000,3936,3600,5000,ok,ok,1.629,True,31
v3_request_407319,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,6500,5600,7500,4696,4600,7200,ok,ok,1.5865,True,35
v3_request_408322,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,4300,3300,4300,3154,3100,4500,ok,ok,2.5051,True,26
v3_request_407300,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,昆明,standard,soft,5500,5500,7200,3131,3300,5800,ok,below,1.1545,True,31
v3_request_407301,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,soft,3000,2800,3200,2285,2200,3200,ok,ok,1.0047,True,26
v3_request_407311,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,9100,6600,9100,7052,6400,10000,ok,ok,1.2211,True,31
v3_request_408321,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,soft,10700,9800,11600,10158,7700,11200,ok,ok,1.2993,True,32
v3_request_407305,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,limited,soft,7200,6400,8000,5375,5200,7600,ok,ok,1.2358,True,30
v3_request_407324,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,重庆,limited,soft,4600,4600,6000,4592,3300,4800,ok,ok,1.4065,True,24
v3_request_407331,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,深圳,comfortable,none,4900,3500,4900,2246,0,0,ok,no_budget_policy,1.2327,True,35
v3_request_407330,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,limited,soft,5500,5000,5900,5015,4000,5800,ok,ok,1.9705,True,35
v3_request_408320,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,limited,soft,4500,3500,4500,3511,3200,4700,ok,ok,1.2836,True,24
v3_request_407338,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,西安,standard,none,4700,4100,5300,2410,0,0,ok,no_budget_policy,0.7613,False,26
v3_request_407312,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,limited,soft,3000,2600,3000,2319,2200,3200,ok,ok,1.0427,True,25
v3_request_407333,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,呼和浩特,standard,soft,5200,5200,6900,5045,3100,5500,ok,ok,1.0375,True,28
v3_request_407329,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,soft,13000,10400,13000,12936,7800,13600,ok,ok,1.0665,True,30
v3_request_409337,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,5100,4000,5100,3669,3600,5600,ok,ok,1.5378,True,33
v3_request_407335,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,5600,5100,6200,5543,3900,6200,ok,ok,1.1255,True,33
v3_request_407339,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,standard,soft,2300,2300,3000,1462,1400,2400,ok,ok,1.1748,True,24
v3_request_407332,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,6100,5100,7000,4380,4300,6700,ok,ok,1.2095,True,37
v3_request_407344,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,4500,3900,5000,4393,3200,4700,ok,ok,3.2158,True,26
v3_request_407345,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,6900,5800,7900,5623,4800,7600,ok,ok,1.9501,True,35
v3_request_407326,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,limited,soft,3900,3900,4900,2937,2800,4100,ok,ok,1.5049,True,27
v3_request_407328,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,4100,4100,5300,4030,2500,4300,ok,ok,1.4098,True,28
v3_request_407348,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,上海,standard,none,4400,4400,6000,2976,0,0,ok,no_budget_policy,1.9764,True,28
v3_request_409352,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,1500,1500,1800,985,900,1600,ok,ok,1.2387,True,27
v3_request_407347,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,soft,2000,1700,2000,1803,1400,2100,ok,ok,1.6235,True,23
v3_request_409350,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,standard,soft,3800,3800,5100,2356,2300,4000,ok,ok,1.0955,True,38
v3_request_407357,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,泉州,standard,soft,2200,1900,2600,2038,1300,2300,ok,ok,1.0136,True,25
