record_id,category,label,decision,reason,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
v3_request_408589,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,hard,6300,5000,6300,4627,4500,6300,ok,ok,1.0837,True,26
v3_request_408593,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,comfortable,soft,18500,13800,18500,13070,13000,20400,ok,ok,1.0459,True,31
v3_request_408594,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,26600,26600,36100,25892,18600,29300,ok,ok,1.6101,True,37
v3_request_408603,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,7200,7200,9100,6739,4300,7600,ok,ok,2.1203,True,30
v3_request_408610,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,comfortable,soft,31500,23700,31500,31500,22000,34600,ok,ok,1.1443,True,34
v3_request_408617,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,comfortable,soft,4100,4100,5500,2942,2900,4500,ok,ok,1.3468,True,33
v3_request_408619,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,standard,soft,3400,3400,4400,2584,2000,3600,ok,ok,1.1776,True,26
v3_request_408623,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,9200,9200,11700,9205,5500,9700,ok,ok,1.9721,True,30
v3_request_408625,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,limited,soft,8500,7800,9200,6160,6100,8900,ok,ok,1.8062,True,34
v3_request_408627,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,hard,3700,3000,3700,2736,2700,3700,ok,ok,1.7232,True,23
v3_request_408640,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,8600,7300,9900,8787,6000,9500,ok,ok,1.665,True,38
v3_request_408641,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,2700,2300,3100,1610,1600,2800,ok,ok,1.1022,True,27
v3_request_408642,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,limited,soft,1600,1400,1700,1534,1200,1700,ok,ok,1.535,True,27
v3_request_408650,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,贵阳,limited,soft,7100,7100,8700,6296,5100,7500,ok,ok,1.2868,True,31
v3_request_408652,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,黄山,standard,soft,9000,9000,11700,7456,5400,9400,ok,ok,1.1418,True,21
v3_request_408657,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,13500,11700,15400,13270,8100,14200,ok,ok,1.3333,True,31
v3_request_408660,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,hard,5900,5900,7600,4412,4200,5900,ok,ok,1.5085,True,34
v3_request_408664,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,6500,6500,7900,5127,4600,7200,ok,ok,1.2031,True,31
v3_request_408670,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,standard,soft,2100,2100,2800,1514,1300,2200,ok,ok,1.061,True,32
v3_request_408685,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,comfortable,soft,6600,6600,8500,6610,4600,7300,ok,ok,1.2621,True,33
v3_request_408686,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,comfortable,soft,11400,8500,11400,8410,8000,12500,ok,ok,1.0958,True,32
v3_request_408693,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,comfortable,soft,6400,5500,7300,6036,4500,7000,ok,ok,1.1313,True,32
v3_request_408697,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,comfortable,soft,6000,5100,6900,5636,4200,6600,ok,ok,1.5693,True,38
v3_request_408723,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,hard,6100,5100,7000,5990,4300,6100,ok,ok,1.4813,True,30
v3_request_408724,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,limited,soft,10800,9200,10800,10800,7800,11300,ok,ok,1.2481,True,26
v3_request_408725,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,comfortable,soft,7200,7200,10000,6399,5000,7900,ok,ok,1.0783,True,37
v3_request_408728,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,limited,soft,1400,1200,1600,1278,1000,1500,ok,ok,1.7029,True,25
v3_request_408744,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,hard,3300,3300,4300,3014,2400,3300,ok,ok,1.8988,True,27
v3_request_408750,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,limited,soft,1900,1900,2500,1804,1400,2000,ok,ok,1.9763,True,29
v3_request_408752,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,comfortable,soft,12000,12000,15800,9916,8400,13200,ok,ok,1.3124,True,37
v3_request_408759,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,3700,3100,4300,2708,2600,4100,ok,ok,1.1616,True,32
v3_request_408765,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,comfortable,soft,7000,5100,7000,4908,4900,7700,ok,ok,1.0586,True,32
v3_request_408768,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,limited,soft,2100,2100,2600,1554,1500,2200,ok,ok,1.5886,True,27
v3_request_408771,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,premium,soft,12100,12100,16300,10314,9100,13600,ok,ok,1.1213,True,35
v3_request_408775,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,limited,hard,4100,4100,5200,3855,3000,4100,ok,ok,1.7427,True,30
v3_request_408780,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,4800,4800,6200,3690,3400,5300,ok,ok,2.2121,True,38
v3_request_408783,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,6900,6900,9600,5180,4800,7600,ok,ok,1.7362,True,35
v3_request_408787,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,4400,4400,6000,4116,2600,4600,ok,ok,2.7055,True,30
v3_request_408788,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,7300,5200,7300,5149,5100,8000,ok,ok,1.0042,True,39
v3_request_408796,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,standard,soft,5000,5000,6600,4601,3000,5200,ok,ok,1.2294,True,31
v3_request_408798,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,2400,2400,2900,1803,1700,2500,ok,ok,3.1483,True,26
v3_request_408819,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,soft,13500,12200,14800,10370,9700,14200,ok,ok,1.1504,True,34
v3_request_408823,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,limited,hard,2200,2200,2800,1702,1600,2200,ok,ok,1.7073,True,29
v3_request_409030,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,soft,3000,3000,3400,2286,2200,3200,ok,ok,1.0767,True,26
v3_request_409047,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,limited,soft,4100,4100,5000,3320,3000,4300,ok,ok,1.2971,True,25
v3_request_409054,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,premium,soft,17300,14700,19900,14074,13000,19400,ok,ok,1.2242,True,34
v3_request_409096,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,soft,3300,3000,3700,2580,2400,3500,ok,ok,1.5909,True,25
v3_request_409126,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,6000,5200,6800,6048,3600,6300,ok,ok,1.344,True,31
v3_request_409139,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,limited,soft,2100,2100,2500,1586,1500,2200,ok,ok,1.2943,True,29
v3_request_409157,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,premium,soft,5200,4200,6100,4114,3900,5800,ok,ok,1.1146,True,32
v3_request_409172,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,9500,7700,9500,5758,5700,10000,ok,ok,1.1579,True,29
v3_request_409174,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,limited,soft,3400,3000,3400,2903,2400,3600,ok,ok,1.3821,True,26
v3_request_409214,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,comfortable,soft,15600,11500,15600,13047,10900,17200,ok,ok,1.2078,True,29
v3_request_409227,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,7500,5600,7500,5626,5200,8200,ok,ok,1.0357,True,37
v3_request_409232,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,comfortable,soft,9900,9900,13100,7750,6900,10900,ok,ok,1.1293,True,40
v3_request_409257,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,comfortable,soft,2600,2300,2900,1800,1800,2900,ok,ok,1.1546,True,32
v3_request_409258,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,soft,2700,2300,3000,2008,1900,2800,ok,ok,1.447,True,27
v3_request_409337,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,5100,4000,5100,3669,3600,5600,ok,ok,1.5378,True,33
v3_request_409350,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,standard,soft,3800,3800,5100,2356,2300,4000,ok,ok,1.0955,True,38
v3_request_409352,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,1500,1500,1800,985,900,1600,ok,ok,1.2387,True,27
v3_request_409363,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,comfortable,hard,6400,5600,7200,5286,4500,6400,ok,ok,1.6017,True,32
v3_request_409445,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,standard,soft,5500,5500,6300,5267,3300,5800,ok,ok,1.1535,True,27
v3_request_409460,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,11500,9700,13200,8870,8000,12700,ok,ok,1.8957,True,39
v3_request_409488,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,9600,8400,10700,9525,6900,10100,ok,ok,3.199,True,32
v3_request_409502,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,12000,8900,12000,8590,8400,13200,ok,ok,1.6049,True,39
v3_request_409535,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,limited,soft,5400,4500,5400,5382,3900,5700,ok,ok,1.137,True,22
v3_request_409536,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,重庆,limited,soft,2700,2700,3400,2246,1900,2800,ok,ok,1.3111,True,24
v3_request_409643,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,limited,soft,2800,2800,3600,2874,2000,2900,ok,ok,2.6529,True,27
v3_request_409659,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,soft,10500,8600,10500,10444,7600,11000,ok,ok,1.3596,True,26
v3_request_409666,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,5000,3800,5000,4035,3000,5200,ok,ok,1.2676,True,21
v3_request_409717,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,standard,soft,10700,9300,12200,7265,6400,11200,ok,ok,1.0248,True,28
v3_request_409721,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,16400,12200,16400,11700,11500,18000,ok,ok,1.5085,True,39
v3_request_409747,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,5100,5100,6600,4754,3100,5400,ok,ok,1.1188,True,24
v3_request_409760,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,重庆,limited,hard,2700,2400,3100,2310,1900,2700,ok,ok,1.2774,True,24
v3_request_409785,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,premium,soft,8300,8300,11400,6302,6200,9300,ok,ok,1.0687,True,40
v3_request_409786,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,16900,14800,18900,15412,10100,17700,ok,ok,1.582,True,30
v3_request_409789,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,贵阳,limited,soft,1800,1600,2000,1348,1300,1900,ok,ok,1.2367,True,36
v3_request_409822,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,limited,hard,6400,5300,6400,4646,4600,6400,ok,ok,1.0019,True,27
v3_request_409824,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,5500,5500,7400,5364,3300,5800,ok,ok,1.8869,True,28
v3_request_420001,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,4400,3800,5100,3265,2600,4600,ok,ok,1.1291,True,33
v3_request_420002,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,standard,soft,2400,2400,3000,2000,1400,2500,ok,ok,1.5808,True,28
v3_request_420003,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,standard,soft,4800,4200,5400,4705,2900,5000,ok,ok,1.2952,True,28
v3_request_420004,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,济南,standard,soft,3400,2900,3900,2268,2000,3600,ok,ok,1.0271,True,23
v3_request_420005,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,hard,2200,1800,2500,1324,1300,2200,ok,ok,1.4127,True,24
v3_request_420006,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,4000,3500,4600,2486,2400,4200,ok,ok,1.1085,True,25
v3_request_420007,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,10000,7500,10000,8466,6000,10500,ok,ok,1.2228,True,28
v3_request_420008,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,soft,7100,6300,7900,7138,4300,7500,ok,ok,1.7066,True,33
v3_request_420009,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,standard,soft,9500,7400,9500,9348,5700,10000,ok,ok,1.3579,True,34
v3_request_420010,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,standard,soft,3700,3700,4900,3202,2200,3900,ok,ok,1.0789,True,28
v3_request_420011,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,hard,8500,8500,11200,8168,5100,8500,ok,ok,1.4466,True,22
v3_request_420012,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,standard,soft,2300,2300,2800,1861,1400,2400,ok,ok,1.0026,True,23
v3_request_420013,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,hard,12900,9900,12900,11876,7700,12900,ok,ok,1.0065,True,31
v3_request_420014,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,soft,5200,5200,6600,5044,3100,5500,ok,ok,1.3677,True,22
v3_request_420015,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,10400,7900,10400,9928,6200,10900,ok,ok,1.2237,True,31
v3_request_420016,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,7100,7100,8900,7009,4300,7500,ok,ok,2.1332,True,30
v3_request_420017,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,10400,9100,11600,10466,6200,10900,ok,ok,1.3078,True,25
v3_request_420018,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,standard,soft,6800,6800,8500,4858,4100,7100,ok,ok,1.0059,True,24
v3_request_420019,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,7000,6100,7900,6661,4200,7400,ok,ok,1.9237,True,24
v3_request_420020,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,10900,10900,14300,6772,6500,11400,ok,ok,1.1097,True,23
v3_request_420021,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,soft,3500,3200,3800,3080,2100,3700,ok,ok,1.0991,True,22
v3_request_420022,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,6900,6900,9000,5272,4100,7200,ok,ok,1.5612,True,24
v3_request_420023,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,standard,soft,7200,6200,8300,5288,4300,7600,ok,ok,1.0528,True,24
v3_request_420024,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,4600,4600,5400,4600,2800,4800,ok,ok,1.7393,True,25
v3_request_420025,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,3300,2700,3300,3331,2000,3500,ok,ok,1.69,True,24
v3_request_420026,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,3200,2600,3200,2043,1900,3400,ok,ok,1.0147,True,23
v3_request_420027,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,7600,7600,9900,7252,4600,8000,ok,ok,1.4049,True,23
v3_request_420028,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,9600,8400,10900,9744,5800,10100,ok,ok,1.8675,True,24
v3_request_420029,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,standard,soft,4000,4000,5300,2490,2400,4200,ok,ok,1.0835,True,24
v3_request_420030,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,hard,5900,5900,7600,5552,3500,5900,ok,ok,1.3336,True,25
v3_request_420031,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,standard,hard,13500,10100,13500,8935,8100,13500,ok,ok,1.0478,True,28
v3_request_420032,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,3300,2700,3300,2036,2000,3500,ok,ok,1.2673,True,25
v3_request_420033,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,hard,12500,12500,15800,10140,7500,12500,ok,ok,1.3584,True,31
v3_request_420034,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,4300,4300,5500,2616,2600,4500,ok,ok,1.3853,True,30
v3_request_420035,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,standard,soft,16700,14800,18600,16748,10000,17500,ok,ok,1.1727,True,31
v3_request_420036,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,standard,soft,3100,2700,3400,1988,1900,3300,ok,ok,1.0155,True,23
v3_request_420037,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,3800,3800,5000,3029,2300,4000,ok,ok,1.2626,True,31
v3_request_420038,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,standard,soft,3500,3500,4300,2406,2100,3700,ok,ok,1.0769,True,25
v3_request_420039,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,4100,4100,5300,4042,2500,4300,ok,ok,2.1546,True,27
v3_request_420040,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,3400,3400,4700,3162,2000,3600,ok,ok,1.4488,True,19
v3_request_420041,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,2600,2300,2800,2147,1600,2700,ok,ok,1.0823,True,24
v3_request_420042,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,12100,9800,12100,10986,7300,12700,ok,ok,1.2714,True,30
v3_request_420043,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,3300,2500,3300,2022,2000,3500,ok,ok,1.0242,True,23
v3_request_420044,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,standard,soft,4000,4000,5500,2800,2400,4200,ok,ok,1.14,True,27
v3_request_420045,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,4500,4000,5100,4602,2700,4700,ok,ok,1.2409,True,23
v3_request_420046,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,standard,soft,5200,5200,6600,5192,3100,5500,ok,ok,1.2515,True,23
v3_request_420047,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,6200,6200,8100,6170,3700,6500,ok,ok,1.4726,True,28
v3_request_420048,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,soft,3300,3300,4400,2360,2000,3500,ok,ok,1.5576,True,22
v3_request_420049,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,5600,4300,5600,5501,3400,5900,ok,ok,1.8468,True,30
v3_request_420050,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,standard,soft,3700,3700,4800,2542,2200,3900,ok,ok,1.0108,True,24
v3_request_420051,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,standard,soft,2700,2400,2900,1980,1600,2800,ok,ok,1.1685,True,22
v3_request_420052,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,standard,soft,9200,8100,10200,9102,5500,9700,ok,ok,1.1498,True,30
v3_request_420053,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,4400,4400,6000,2644,2600,4600,ok,ok,1.4427,True,36
v3_request_420054,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,standard,soft,9000,9000,11700,5988,5400,9400,ok,ok,1.0538,True,23
v3_request_420055,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,standard,soft,2300,2000,2600,1493,1400,2400,ok,ok,1.0087,True,24
v3_request_420056,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,standard,soft,1800,1800,2500,1136,1100,1900,ok,ok,1.2578,True,26
v3_request_420057,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,4100,3500,4800,2962,2500,4300,ok,ok,1.1912,True,23
