scope,batch,raw_path,line_no,record_id,category,label,decision,reason,request_source,created_at_local,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,770,v3_request_000922,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T06:56:28+08:00,上海,comfortable,soft,2600,3300,4300,2543,1800,2900,below,ok,1.3238,True,21
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,771,v3_request_000925,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T06:56:32+08:00,青岛,limited,soft,1200,1400,1800,954,900,1300,below,ok,2.0083,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,772,v3_request_000900,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T06:57:38+08:00,广州,comfortable,soft,15000,13100,17200,9992,10500,16500,ok,below,0.7845,False,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,773,v3_request_000918,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T06:57:38+08:00,西安,limited,soft,3900,4800,6000,3358,2800,4100,below,ok,1.2067,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,774,v3_request_000931,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T06:58:08+08:00,大理,limited,soft,1800,2000,2400,1374,1300,1900,below,ok,1.3767,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,775,v3_request_000927,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T06:58:35+08:00,长沙,limited,hard,6000,4900,6200,4600,4300,6000,ok,ok,1.3753,True,38
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,776,v3_request_000903,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T06:59:48+08:00,昆明,standard,soft,6600,6000,7700,4704,4000,6900,ok,ok,0.8183,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,777,v3_request_000930,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:00:38+08:00,重庆,premium,soft,8800,9100,12600,6394,6600,9900,below,below,0.9114,False,34
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,778,v3_request_000934,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:02:12+08:00,泉州,comfortable,soft,2300,2900,3800,2172,1600,2500,below,ok,1.1557,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,779,v3_request_000937,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:02:38+08:00,青岛,standard,soft,7500,6000,7700,3788,4500,7900,ok,below,0.7616,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,780,v3_request_000936,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:02:49+08:00,广州,standard,soft,5200,5500,7200,3464,3100,5500,below,ok,1.4754,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,781,v3_request_000929,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:02:50+08:00,大连,standard,soft,11700,8900,10900,11215,7000,12300,above,ok,1.2638,True,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,782,v3_request_000935,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:03:14+08:00,北京,comfortable,soft,16100,13800,17900,12810,11300,17700,ok,ok,1.228,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,783,v3_request_000921,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:03:51+08:00,重庆,luxury,soft,25700,13000,18200,18000,19300,30300,above,below,0.2511,False,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,784,v3_request_000923,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:03:52+08:00,西安,limited,soft,4400,5400,6800,3401,3200,4600,below,ok,1.7145,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,785,v3_request_000933,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:04:38+08:00,成都,comfortable,soft,19400,16400,21600,12174,13600,21300,ok,below,0.6799,False,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,786,v3_request_000938,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T07:05:29+08:00,武汉,standard,soft,4700,4000,5100,4684,2800,4900,ok,ok,0.8677,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,787,v3_request_000945,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:05:51+08:00,黄山,standard,soft,6300,4600,6200,3636,3800,6600,above,below,0.6979,False,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,788,v3_request_000947,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:06:18+08:00,昆明,standard,soft,1000,1700,2000,727,600,1000,below,ok,1.578,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,789,v3_request_000942,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:06:27+08:00,深圳,comfortable,soft,3200,3500,4600,2175,2200,3500,below,below,0.8194,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,790,v3_request_000943,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:06:44+08:00,苏州,standard,none,4500,3600,4700,3201,0,0,ok,no_budget_policy,0.8822,False,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,791,v3_request_000939,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:07:04+08:00,大连,standard,soft,3800,3400,4400,3718,2300,4000,ok,ok,1.2068,True,35
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,792,v3_request_000946,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:07:35+08:00,青岛,comfortable,soft,21100,14200,19000,13735,14800,23200,above,below,0.7374,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,793,v3_request_000944,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:08:14+08:00,北京,limited,soft,2800,3800,4800,2728,2000,2900,below,ok,3.7864,True,26
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,794,v3_request_000948,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:08:19+08:00,杭州,limited,soft,5100,5200,6600,5096,3700,5400,below,ok,1.4882,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,795,v3_request_000949,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:08:43+08:00,桂林,standard,soft,4700,5000,6700,3662,2800,4900,below,ok,1.1736,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,796,v3_request_000957,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:09:08+08:00,长沙,standard,soft,3100,3200,4300,1798,1900,3300,below,below,1.2716,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,797,v3_request_000951,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:09:23+08:00,大连,comfortable,soft,2400,2700,3600,1813,1700,2600,below,ok,1.0017,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,798,v3_request_000958,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:10:06+08:00,张家界,standard,hard,6500,4500,5900,4096,3900,6500,above,ok,0.8628,False,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,799,v3_request_000954,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:10:17+08:00,武汉,limited,soft,4900,4000,5000,3808,3500,5100,ok,ok,1.1949,True,34
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,800,v3_request_000950,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:10:17+08:00,上海,comfortable,soft,5700,6300,8000,4062,4000,6300,below,ok,1.0277,True,21
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,801,v3_request_000924,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:10:33+08:00,杭州,standard,soft,2900,4500,5500,2927,1700,3000,below,ok,1.3383,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,802,v3_request_000956,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:11:02+08:00,上海,comfortable,soft,11400,11000,14100,7434,8000,12500,ok,below,0.9406,False,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,803,v3_request_000960,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:11:20+08:00,昆明,standard,none,1300,1600,2000,752,0,0,below,no_budget_policy,2.3762,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,804,v3_request_000959,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:11:24+08:00,杭州,comfortable,soft,11800,11600,15700,8124,8300,13000,ok,below,0.8315,False,39
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,805,v3_request_000965,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:12:13+08:00,上海,limited,soft,2600,3000,3700,1990,1900,2700,below,ok,2.2985,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,806,v3_request_000961,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:12:23+08:00,重庆,standard,none,16100,13800,16900,8357,0,0,ok,no_budget_policy,1.1048,True,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,807,v3_request_000963,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:12:56+08:00,苏州,premium,none,3900,4300,5800,1931,0,0,below,no_budget_policy,0.7231,False,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,808,v3_request_000967,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:13:13+08:00,广州,standard,soft,8400,7200,9100,5737,5000,8800,ok,ok,1.4167,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,809,v3_request_000964,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:13:27+08:00,重庆,comfortable,none,21200,14700,19900,7220,0,0,above,no_budget_policy,0.5132,False,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,810,v3_request_000962,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:13:33+08:00,杭州,comfortable,soft,18200,13800,17900,12441,12700,20000,above,below,0.8698,False,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,811,v3_request_000969,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:13:42+08:00,天津,limited,hard,1000,1400,1700,858,700,1000,below,ok,1.864,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,812,v3_request_000971,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:14:08+08:00,广州,limited,soft,700,1400,1600,606,500,700,below,ok,3.2243,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,813,v3_request_000953,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T07:14:14+08:00,深圳,comfortable,soft,12600,12000,16200,9572,8800,13900,ok,ok,0.8397,False,33
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,814,v3_request_000966,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:14:22+08:00,黄山,limited,hard,5200,4500,5700,4477,3700,5200,ok,ok,1.1358,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,815,v3_request_000972,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:15:07+08:00,珠海,standard,soft,7700,6300,7900,7847,4600,8100,ok,ok,1.2939,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,816,v3_request_000941,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:15:37+08:00,三亚,limited,soft,4300,4700,5600,4295,3100,4500,below,ok,1.7502,True,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,817,v3_request_000975,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:15:41+08:00,北京,standard,soft,2500,4200,5000,2298,1500,2600,below,ok,3.2304,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,818,v3_request_000977,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:16:29+08:00,丽江,premium,none,9500,8300,11400,3416,0,0,ok,no_budget_policy,0.4434,False,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,819,v3_request_000978,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:16:31+08:00,广州,standard,soft,1900,2500,3400,1858,1100,2000,below,ok,2.1495,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,820,v3_request_000979,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:16:32+08:00,宁波,limited,soft,1900,2000,2600,1858,1400,2000,below,ok,2.3895,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,821,v3_request_000952,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:17:04+08:00,西安,standard,soft,4700,5600,7200,3486,2800,4900,below,ok,0.9072,False,22
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,822,v3_request_000974,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T07:17:31+08:00,杭州,standard,soft,15100,12600,15700,9843,9100,15900,ok,ok,0.7727,False,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,823,v3_request_000973,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:17:50+08:00,福州,limited,none,8000,6300,7400,6022,0,0,above,no_budget_policy,1.0642,True,33
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,824,v3_request_000940,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:18:06+08:00,扬州,standard,soft,7900,7600,9700,6388,4700,8300,ok,ok,1.1182,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,825,v3_request_000976,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:18:18+08:00,大理,comfortable,soft,4100,6300,7900,3137,2900,4500,below,ok,0.9102,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,826,v3_request_000982,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:18:25+08:00,苏州,limited,soft,5000,4900,6100,4764,3600,5200,ok,ok,1.8536,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,827,v3_request_000988,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:19:12+08:00,三亚,standard,soft,6800,6000,7700,4700,4100,7100,ok,ok,1.0318,True,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,828,v3_request_000980,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:19:23+08:00,张家界,comfortable,soft,11200,7000,9500,7352,7800,12300,above,below,0.4004,False,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,829,v3_request_000989,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:19:23+08:00,重庆,standard,soft,10500,10000,12500,5841,6300,11000,ok,below,0.9187,False,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,830,v3_request_000991,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:19:39+08:00,昆明,standard,soft,3800,3700,4800,3731,2300,4000,ok,ok,1.0776,True,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,831,v3_request_000984,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:20:53+08:00,福州,comfortable,soft,10100,8900,11800,6642,7100,11100,ok,below,0.5988,False,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,832,v3_request_000993,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:20:54+08:00,泉州,limited,hard,4700,5100,6300,4696,3400,4700,below,ok,1.6494,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,833,v3_request_000995,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:21:26+08:00,广州,standard,soft,3000,3500,4800,2020,1800,3200,below,ok,1.688,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,834,v3_request_000992,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:22:16+08:00,洛阳,standard,soft,10800,8300,10300,6144,6500,11300,above,below,0.7668,False,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,835,v3_request_000997,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T07:22:37+08:00,沈阳,standard,soft,9300,9000,11800,5564,5600,9800,ok,below,1.0611,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,836,v3_request_000996,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:23:15+08:00,三亚,standard,soft,6700,6500,8200,5363,4000,7000,ok,ok,1.1618,True,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,837,v3_request_000994,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:23:34+08:00,成都,limited,soft,3500,4100,5000,3086,2500,3700,below,ok,1.4977,True,26
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,838,v3_request_000999,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:23:53+08:00,成都,limited,soft,8400,8300,10600,7748,6000,8800,ok,ok,1.6936,True,26
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,839,v3_request_000998,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:24:59+08:00,杭州,standard,hard,9400,8500,11000,9272,5600,9400,ok,ok,1.0519,True,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,840,v3_request_000990,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:25:09+08:00,扬州,standard,soft,8700,6100,8200,5176,5200,9100,above,below,0.9237,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,841,v3_request_000981,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T07:27:09+08:00,深圳,standard,none,12300,12900,16000,8996,0,0,below,no_budget_policy,1.0,True,33
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,842,v3_request_000985,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:27:46+08:00,北京,limited,soft,2300,3100,3500,2248,1700,2400,below,ok,3.233,True,26
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,843,v3_request_000968,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:28:34+08:00,桂林,comfortable,soft,4100,5100,6300,2755,2900,4500,below,below,0.9044,False,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,844,v3_request_001014,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:36:56+08:00,三亚,limited,soft,800,1300,1500,745,600,800,below,ok,2.58,True,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,845,v3_request_001003,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T07:38:00+08:00,哈尔滨,standard,soft,9700,8200,10500,5840,5800,10200,ok,ok,1.087,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,846,v3_request_001012,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:38:58+08:00,大连,standard,soft,2100,2700,3200,2063,1300,2200,below,ok,1.7443,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,847,v3_request_001016,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:39:11+08:00,杭州,premium,soft,4700,6300,8100,4401,3500,5300,below,ok,1.53,True,36
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,848,v3_request_001004,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T07:39:32+08:00,三亚,comfortable,soft,13400,8500,11400,8854,9400,14700,above,below,0.5527,False,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,849,v3_request_001015,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:39:34+08:00,广州,limited,hard,5700,6000,7100,5107,4100,5700,below,ok,2.2082,True,35
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,850,v3_request_001007,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T07:40:17+08:00,三亚,standard,soft,4100,5200,6700,4058,2500,4300,below,ok,1.4483,True,23
